ID	Age	Gender	Nationality	Handedness	computerType	userAgent	ipAddress	colorDepth	completionCode	initialTimeStamp	finalTimeStamp	ishiharaScore	amountPaid
111	21	Female	Åland Islands	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.121.46	24	NULL	2014-07-08 09:29:54	0000-00-00 00:00:00	0/8	NULL
112	19	Male	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.121.46	24	NULL	2014-07-08 09:32:06	0000-00-00 00:00:00	0/8	NULL
113	22	Other	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.121.46	24	NULL	2014-07-08 09:34:41	0000-00-00 00:00:00	NULL	NULL
114	19	Female	Algeria	Ambidextrous	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.121.46	24	1250100028	2014-07-08 09:40:37	2014-07-08 09:41:19	NULL	NULL
115	22	Other	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.121.46	24	NULL	2014-07-08 09:44:05	0000-00-00 00:00:00	0/8	NULL
116	27	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	49.249.191.15	24	1123464745	2014-07-08 10:05:53	2014-07-08 10:33:42	8/8	NULL
117	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	27.56.198.117	24	NULL	2014-07-08 10:09:40	0000-00-00 00:00:00	8/8	NULL
118	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko	99.52.109.69	24	NULL	2014-07-08 10:16:23	0000-00-00 00:00:00	8/8	NULL
119	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko	99.52.109.69	24	NULL	2014-07-08 10:17:39	0000-00-00 00:00:00	8/8	NULL
120	20	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	162.204.36.210	24	1119952046	2014-07-08 10:37:03	2014-07-08 11:10:46	8/8	NULL
121	25	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	24.210.44.201	24	1144244149	2014-07-08 11:00:05	2014-07-08 11:40:38	8/8	NULL
122	33	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	71.229.240.166	24	1333338335	2014-07-08 11:09:46	2014-07-08 11:45:43	8/8	NULL
123	19	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	71.229.240.166	24	NULL	2014-07-08 11:14:36	0000-00-00 00:00:00	NULL	NULL
124	28	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	24.154.189.163	24	NULL	2014-07-08 11:35:20	0000-00-00 00:00:00	NULL	NULL
125	29	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	12.202.86.2	24	1320547450	2014-07-08 11:38:12	2014-07-08 12:08:28	8/8	NULL
126	22	Female	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.121.46	24	NULL	2014-07-08 13:26:35	0000-00-00 00:00:00	0/8	NULL
127	18	Male	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.120.221	24	NULL	2014-07-09 13:29:31	0000-00-00 00:00:00	NULL	NULL
128	21	Male	Afghanistan	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	98.114.22.96	24	1037098205	2014-07-10 11:55:54	2014-07-10 11:56:48	NULL	NULL
129	23	Other	Afghanistan	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	98.114.22.96	24	1233797860	2014-07-10 11:58:07	2014-07-10 11:58:52	NULL	NULL
130	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.120.221	24	1224890408	2014-07-10 14:20:09	2014-07-10 14:21:05	NULL	NULL
131	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.120.221	24	NULL	2014-07-10 14:24:56	0000-00-00 00:00:00	NULL	NULL
132	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.120.221	24	1351411567	2014-07-10 14:43:16	2014-07-10 14:43:18	NULL	NULL
133	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	NULL	2014-07-10 14:43:57	0000-00-00 00:00:00	NULL	NULL
134	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	NULL	2014-07-10 14:45:27	0000-00-00 00:00:00	NULL	NULL
135	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	1304580299	2014-07-10 14:45:46	2014-07-10 14:46:06	NULL	NULL
136	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	1310335883	2014-07-10 14:47:06	2014-07-10 14:47:25	NULL	NULL
137	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	NULL	2014-07-10 14:56:03	0000-00-00 00:00:00	NULL	NULL
138	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	1318522493	2014-07-10 15:02:26	2014-07-10 15:03:12	NULL	NULL
139	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	NULL	2014-07-10 15:13:02	0000-00-00 00:00:00	NULL	NULL
140	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:23.0) Gecko/20100101 Firefox/23.0	130.91.120.221	24	NULL	2014-07-10 15:28:03	0000-00-00 00:00:00	NULL	NULL
141	21	Female	Åland Islands	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	98.114.22.96	24	NULL	2014-07-10 15:37:31	0000-00-00 00:00:00	NULL	NULL
142	21	Male	United States	Left-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	66.177.11.48	24	1280208103	2014-07-10 15:50:15	2014-07-10 16:01:06	NULL	NULL
143	31	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	108.52.112.185	24	1283508726	2014-07-10 15:50:21	2014-07-10 16:01:50	NULL	NULL
144	40	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	64.31.67.58	24	NULL	2014-07-10 15:50:45	0000-00-00 00:00:00	NULL	NULL
145	29	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	209.194.2.130	24	1235363856	2014-07-10 15:50:46	2014-07-10 16:01:43	NULL	NULL
146	45	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	96.59.151.118	24	1197221064	2014-07-10 15:50:58	2014-07-10 16:02:58	NULL	NULL
147	36	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3	71.229.91.88	24	1236594616	2014-07-10 15:51:06	2014-07-10 16:02:50	NULL	NULL
148	35	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	173.169.18.104	24	1011702280	2014-07-10 15:51:25	2014-07-10 16:02:58	NULL	NULL
149	41	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	71.93.210.38	24	1146000811	2014-07-10 15:52:01	2014-07-10 16:02:50	NULL	NULL
150	21	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	108.73.7.59	24	1230315646	2014-07-10 15:52:16	2014-07-10 16:04:06	NULL	NULL
151	31	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	108.52.112.185	24	NULL	2014-07-10 15:53:18	0000-00-00 00:00:00	NULL	NULL
152	40	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	64.31.67.58	24	1330382971	2014-07-10 15:53:40	2014-07-10 16:07:50	NULL	NULL
153	35	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36	70.190.171.204	24	1062080039	2014-07-10 15:57:45	2014-07-10 16:11:03	NULL	NULL
154	28	Male	United States	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	162.210.196.171	24	1172774294	2014-07-10 16:01:25	2014-07-10 16:14:50	NULL	NULL
155	31	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	50.135.136.34	24	NULL	2014-07-10 16:02:07	0000-00-00 00:00:00	NULL	NULL
156	18	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	70.190.171.204	24	NULL	2014-07-10 16:06:11	0000-00-00 00:00:00	NULL	NULL
157	31	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	50.135.136.34	24	1192000539	2014-07-10 16:07:18	2014-07-10 16:24:24	NULL	NULL
158	33	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.103 Safari/537.36	68.99.224.120	24	1291922616	2014-07-10 16:40:30	2014-07-10 16:54:34	NULL	NULL
159	18	Male	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:30.0) Gecko/20100101 Firefox/30.0	130.91.120.82	24	NULL	2014-07-10 16:53:35	0000-00-00 00:00:00	NULL	NULL
160	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.120.82	24	NULL	2014-07-10 16:58:52	0000-00-00 00:00:00	NULL	NULL
161	33	Male	United States	Left-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	207.108.188.104	24	NULL	2014-07-10 17:00:35	0000-00-00 00:00:00	NULL	NULL
162	33	Male	United States	Left-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	207.108.188.104	24	1064942697	2014-07-10 17:02:27	2014-07-10 17:14:50	NULL	NULL
163	28	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	106.208.36.59	24	NULL	2014-07-10 17:51:53	0000-00-00 00:00:00	NULL	NULL
164	51	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	162.226.236.129	24	1359888635	2014-07-10 17:57:34	2014-07-10 18:09:04	NULL	NULL
165	20	Other	Afghanistan	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	130.91.120.127	24	NULL	2014-07-11 09:42:34	0000-00-00 00:00:00	NULL	NULL
166	18	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	158.130.106.146	24	NULL	2014-07-14 16:02:06	0000-00-00 00:00:00	NULL	NULL
167	20	Female	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	98.114.22.96	24	NULL	2014-07-16 20:44:29	0000-00-00 00:00:00	NULL	NULL
168	21	Male	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 10:30:40	0000-00-00 00:00:00	NULL	NULL
169	21	Female	Åland Islands	Ambidextrous	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:27:37	0000-00-00 00:00:00	NULL	NULL
170	20	Female	Åland Islands	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:32:10	0000-00-00 00:00:00	NULL	NULL
171	20	Male	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:34:23	0000-00-00 00:00:00	NULL	NULL
172	20	Female	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:39:32	0000-00-00 00:00:00	NULL	NULL
173	20	Male	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:39:57	0000-00-00 00:00:00	NULL	NULL
174	19	Female	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:40:19	0000-00-00 00:00:00	NULL	NULL
175	20	Male	Afghanistan	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:42:00	0000-00-00 00:00:00	NULL	NULL
176	18	Male	Afghanistan	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 15:42:17	0000-00-00 00:00:00	NULL	NULL
177	20	Male	Afghanistan	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 16:10:37	0000-00-00 00:00:00	NULL	NULL
178	21	Male	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 16:45:50	0000-00-00 00:00:00	NULL	NULL
179	19	Male	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 16:46:29	0000-00-00 00:00:00	NULL	NULL
180	20	Female	United States	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	130.91.121.160	24	NULL	2014-07-18 16:51:36	0000-00-00 00:00:00	0/8	NULL
181	30	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	76.103.236.178	24	NULL	2014-07-18 17:03:03	0000-00-00 00:00:00	7/8	NULL
182	30	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	76.103.236.178	24	NULL	2014-07-18 17:06:12	0000-00-00 00:00:00	8/8	NULL
183	22	Male	Åland Islands	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.114.22.96	24	NULL	2014-07-18 22:27:50	0000-00-00 00:00:00	NULL	NULL
184	26	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	74.64.5.147	24	1029959790	2014-07-18 22:47:16	2014-07-19 01:16:21	8/8	NULL
185	36	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	24.254.171.101	24	NULL	2014-07-19 10:57:57	0000-00-00 00:00:00	NULL	NULL
186	19	Male	United States	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.76.4 (KHTML, like Gecko) Version/6.1.4 Safari/537.76.4	69.113.48.233	24	NULL	2014-07-19 10:57:59	0000-00-00 00:00:00	NULL	NULL
187	26	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	67.252.65.179	24	1174928457	2014-07-19 10:58:17	2014-07-19 12:36:49	8/8	NULL
188	22	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	50.27.29.202	24	1263037468	2014-07-19 10:58:29	2014-07-19 13:05:13	8/8	NULL
189	24	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.103 Safari/537.36	117.216.17.6	24	1226582812	2014-07-19 10:58:32	2014-07-19 12:40:33	8/8	NULL
190	28	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	99.98.14.116	24	NULL	2014-07-19 10:58:46	0000-00-00 00:00:00	8/8	NULL
191	30	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	27.59.226.247	24	1405136705	2014-07-19 10:58:55	2014-07-19 12:31:58	8/8	NULL
192	39	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	76.172.65.133	24	NULL	2014-07-19 10:59:19	0000-00-00 00:00:00	8/8	NULL
193	30	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:30.0) Gecko/20100101 Firefox/30.0	190.238.42.70	24	1156275141	2014-07-19 11:01:16	2014-07-19 12:19:09	8/8	NULL
194	25	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	208.54.85.253	24	NULL	2014-07-19 11:06:49	0000-00-00 00:00:00	8/8	NULL
195	58	Male	United States	Right-handed	NULL	Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0	70.209.134.234	24	NULL	2014-07-19 11:07:15	0000-00-00 00:00:00	8/8	NULL
196	26	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	201.157.10.127	24	NULL	2014-07-19 11:07:49	0000-00-00 00:00:00	8/8	NULL
197	27	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	71.82.50.233	24	NULL	2014-07-19 11:08:44	0000-00-00 00:00:00	7/8	NULL
198	43	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0	50.249.200.171	24	1289651170	2014-07-19 11:14:06	2014-07-19 13:01:51	0/8	NULL
199	59	Male	United States	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	50.13.112.73	24	1195863102	2014-07-19 11:18:19	2014-07-19 12:51:55	8/8	NULL
200	22	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	69.167.221.34	24	NULL	2014-07-19 11:19:37	0000-00-00 00:00:00	NULL	NULL
201	29	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	59.89.231.90	24	1017751997	2014-07-19 11:20:45	2014-07-19 13:03:37	8/8	NULL
202	46	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	24.21.136.186	24	NULL	2014-07-19 11:23:59	0000-00-00 00:00:00	NULL	NULL
203	41	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.122.172.83	24	NULL	2014-07-19 11:26:55	0000-00-00 00:00:00	NULL	NULL
204	20	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	24.159.145.107	24	NULL	2014-07-19 11:29:52	0000-00-00 00:00:00	4/8	NULL
205	22	Male	United States	Left-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	24.159.145.107	24	NULL	2014-07-19 11:32:24	0000-00-00 00:00:00	6/8	NULL
206	21	Female	United States	Left-handed	Laptop	Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.17	69.171.163.114	32	NULL	2014-07-19 11:41:13	0000-00-00 00:00:00	8/8	NULL
207	47	Male	United States	Left-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0	23.119.185.23	24	NULL	2014-07-19 11:50:02	0000-00-00 00:00:00	6/8	NULL
208	35	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9	96.234.36.167	24	1145614871	2014-07-19 11:50:08	2014-07-19 13:23:39	8/8	NULL
209	22	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	101.222.233.112	24	NULL	2014-07-19 11:50:54	0000-00-00 00:00:00	8/8	NULL
210	28	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.208.106.208	24	NULL	2014-07-19 11:51:03	0000-00-00 00:00:00	8/8	NULL
